time	ent	java
0.0	52.000000	64.000000
0.00013144058885383806	52.000000	64.000000
0.0002628811777076761	56.000000	64.000000
0.0003943217665615142	56.000000	64.000000
0.0005257623554153522	56.000000	64.000000
0.0006572029442691904	56.000000	64.000000
0.0007886435331230284	56.000000	64.000000
0.0009200841219768665	56.000000	64.000000
0.0010515247108307045	56.000000	64.000000
0.0011829652996845426	56.000000	64.000000
0.0013144058885383807	56.000000	64.000000
0.0014458464773922186	56.000000	64.000000
0.0015772870662460567	56.000000	64.000000
0.0017087276550998948	56.000000	64.000000
0.001840168243953733	56.000000	64.000000
0.001971608832807571	56.000000	64.000000
0.002103049421661409	56.000000	64.000000
0.002234490010515247	56.000000	64.000000
0.002365930599369085	56.000000	64.000000
0.0024973711882229233	56.000000	64.000000
0.0026288117770767614	56.000000	64.000000
0.0027602523659305996	56.000000	64.000000
0.0028916929547844372	56.000000	64.000000
0.0030231335436382754	56.000000	64.000000
0.0031545741324921135	56.000000	64.000000
0.0032860147213459516	56.000000	64.000000
0.0034174553101997897	56.000000	64.000000
0.003548895899053628	56.000000	64.000000
0.003680336487907466	56.000000	64.000000
0.003811777076761304	56.000000	64.000000
0.003943217665615142	56.000000	64.000000
0.00407465825446898	56.000000	64.000000
0.004206098843322818	56.000000	64.000000
0.004337539432176656	56.000000	64.000000
0.004468980021030494	56.000000	64.000000
0.004600420609884332	56.000000	64.000000
0.00473186119873817	56.000000	64.000000
0.0048633017875920085	56.000000	64.000000
0.004994742376445847	56.000000	64.000000
0.005126182965299685	56.000000	64.000000
0.005257623554153523	56.000000	64.000000
0.005389064143007361	56.000000	64.000000
0.005520504731861199	56.000000	64.000000
0.005651945320715037	56.000000	64.000000
0.0057833859095688745	56.000000	64.000000
0.005914826498422713	56.000000	64.000000
0.006046267087276551	56.000000	64.000000
0.006177707676130389	56.000000	64.000000
0.006309148264984227	56.000000	64.000000
0.006440588853838065	56.000000	64.000000
0.006572029442691903	56.000000	64.000000
0.006703470031545741	56.000000	64.000000
0.006834910620399579	56.000000	64.000000
0.0069663512092534175	56.000000	64.000000
0.007097791798107256	56.000000	64.000000
0.007229232386961094	56.000000	64.000000
0.007360672975814932	56.000000	64.000000
0.00749211356466877	56.000000	64.000000
0.007623554153522608	56.000000	64.000000
0.007754994742376446	56.000000	64.000000
0.007886435331230283	56.000000	64.000000
0.008017875920084122	56.000000	64.000000
0.00814931650893796	56.000000	64.000000
0.008280757097791799	56.000000	64.000000
0.008412197686645636	56.000000	64.000000
0.008543638275499475	56.000000	64.000000
0.008675078864353312	56.000000	64.000000
0.008806519453207151	56.000000	64.000000
0.008937960042060988	56.000000	64.000000
0.009069400630914827	56.000000	64.000000
0.009200841219768665	56.000000	64.000000
0.009332281808622502	56.000000	64.000000
0.00946372239747634	56.000000	64.000000
0.009595162986330178	56.000000	64.000000
0.009726603575184017	56.000000	64.000000
0.009858044164037854	56.000000	64.000000
0.009989484752891693	56.000000	64.000000
0.01012092534174553	56.000000	64.000000
0.01025236593059937	56.000000	64.000000
0.010383806519453207	56.000000	64.000000
0.010515247108307046	56.000000	64.000000
0.010646687697160883	56.000000	64.000000
0.010778128286014722	56.000000	64.000000
0.01090956887486856	56.000000	64.000000
0.011041009463722398	56.000000	64.000000
0.011172450052576235	56.000000	64.000000
0.011303890641430074	56.000000	64.000000
0.011435331230283912	56.000000	64.000000
0.011566771819137749	56.000000	64.000000
0.011698212407991588	56.000000	64.000000
0.011829652996845425	56.000000	64.000000
0.011961093585699264	56.000000	64.000000
0.012092534174553101	56.000000	64.000000
0.01222397476340694	56.000000	64.000000
0.012355415352260778	56.000000	64.000000
0.012486855941114617	56.000000	64.000000
0.012618296529968454	56.000000	64.000000
0.012749737118822293	56.000000	64.000000
0.01288117770767613	56.000000	64.000000
0.013012618296529969	56.000000	64.000000
0.013144058885383806	56.000000	64.000000
0.013275499474237645	56.000000	64.000000
0.013406940063091483	56.000000	64.000000
0.013538380651945322	56.000000	64.000000
0.013669821240799159	56.000000	64.000000
0.013801261829652996	56.000000	64.000000
0.013932702418506835	56.000000	64.000000
0.014064143007360672	56.000000	64.000000
0.014195583596214511	56.000000	64.000000
0.014327024185068349	56.000000	64.000000
0.014458464773922187	56.000000	64.000000
0.014589905362776025	56.000000	64.000000
0.014721345951629864	56.000000	64.000000
0.014852786540483701	56.000000	64.000000
0.01498422712933754	56.000000	64.000000
0.015115667718191377	56.000000	64.000000
0.015247108307045216	56.000000	64.000000
0.015378548895899053	56.000000	64.000000
0.015509989484752892	56.000000	64.000000
0.01564143007360673	56.000000	64.000000
0.015772870662460567	56.000000	64.000000
0.015904311251314408	56.000000	64.000000
0.016035751840168245	56.000000	64.000000
0.016167192429022082	56.000000	64.000000
0.01629863301787592	56.000000	64.000000
0.016430073606729757	56.000000	64.000000
0.016561514195583597	56.000000	64.000000
0.016692954784437435	56.000000	64.000000
0.016824395373291272	56.000000	64.000000
0.01695583596214511	56.000000	64.000000
0.01708727655099895	56.000000	64.000000
0.017218717139852787	56.000000	64.000000
0.017350157728706624	56.000000	64.000000
0.01748159831756046	56.000000	64.000000
0.017613038906414302	56.000000	64.000000
0.01774447949526814	56.000000	64.000000
0.017875920084121977	56.000000	64.000000
0.018007360672975814	56.000000	64.000000
0.018138801261829655	56.000000	64.000000
0.018270241850683492	56.000000	64.000000
0.01840168243953733	56.000000	64.000000
0.018533123028391166	56.000000	64.000000
0.018664563617245004	56.000000	64.000000
0.018796004206098844	56.000000	64.000000
0.01892744479495268	56.000000	64.000000
0.01905888538380652	56.000000	64.000000
0.019190325972660356	56.000000	64.000000
0.019321766561514197	56.000000	64.000000
0.019453207150368034	56.000000	64.000000
0.01958464773922187	56.000000	64.000000
0.01971608832807571	56.000000	64.000000
0.01984752891692955	56.000000	64.000000
0.019978969505783387	56.000000	64.000000
0.020110410094637224	56.000000	64.000000
0.02024185068349106	56.000000	64.000000
0.020373291272344902	56.000000	64.000000
0.02050473186119874	56.000000	64.000000
0.020636172450052576	56.000000	64.000000
0.020767613038906414	56.000000	64.000000
0.02089905362776025	56.000000	64.000000
0.02103049421661409	56.000000	64.000000
0.02116193480546793	56.000000	64.000000
0.021293375394321766	56.000000	64.000000
0.021424815983175603	56.000000	64.000000
0.021556256572029444	56.000000	64.000000
0.02168769716088328	56.000000	64.000000
0.02181913774973712	56.000000	64.000000
0.021950578338590956	56.000000	64.000000
0.022082018927444796	56.000000	64.000000
0.022213459516298634	56.000000	64.000000
0.02234490010515247	56.000000	64.000000
0.022476340694006308	56.000000	64.000000
0.02260778128286015	56.000000	64.000000
0.022739221871713986	56.000000	64.000000
0.022870662460567823	56.000000	64.000000
0.02300210304942166	56.000000	64.000000
0.023133543638275498	56.000000	64.000000
0.02326498422712934	56.000000	64.000000
0.023396424815983176	56.000000	64.000000
0.023527865404837013	56.000000	64.000000
0.02365930599369085	56.000000	64.000000
0.02379074658254469	56.000000	64.000000
0.02392218717139853	56.000000	64.000000
0.024053627760252366	56.000000	64.000000
0.024185068349106203	56.000000	64.000000
0.024316508937960044	56.000000	64.000000
0.02444794952681388	56.000000	64.000000
0.024579390115667718	56.000000	64.000000
0.024710830704521555	56.000000	64.000000
0.024842271293375396	56.000000	64.000000
0.024973711882229233	56.000000	64.000000
0.02510515247108307	56.000000	64.000000
0.025236593059936908	56.000000	64.000000
0.025368033648790745	56.000000	64.000000
0.025499474237644586	56.000000	64.000000
0.025630914826498423	56.000000	64.000000
0.02576235541535226	56.000000	64.000000
0.025893796004206097	56.000000	64.000000
0.026025236593059938	56.000000	64.000000
0.026156677181913775	56.000000	64.000000
0.026288117770767613	56.000000	64.000000
0.02641955835962145	56.000000	64.000000
0.02655099894847529	56.000000	64.000000
0.026682439537329128	56.000000	64.000000
0.026813880126182965	56.000000	64.000000
0.026945320715036802	56.000000	64.000000
0.027076761303890643	56.000000	64.000000
0.02720820189274448	56.000000	64.000000
0.027339642481598318	56.000000	64.000000
0.027471083070452155	56.000000	64.000000
0.027602523659305992	56.000000	64.000000
0.027733964248159833	56.000000	64.000000
0.02786540483701367	56.000000	64.000000
0.027996845425867507	56.000000	64.000000
0.028128286014721345	56.000000	64.000000
0.028259726603575185	56.000000	64.000000
0.028391167192429023	56.000000	64.000000
0.02852260778128286	56.000000	64.000000
0.028654048370136697	56.000000	64.000000
0.028785488958990538	56.000000	64.000000
0.028916929547844375	56.000000	64.000000
0.029048370136698212	56.000000	64.000000
0.02917981072555205	56.000000	64.000000
0.02931125131440589	56.000000	64.000000
0.029442691903259727	56.000000	64.000000
0.029574132492113565	60.000000	64.000000
0.029705573080967402	60.000000	64.000000
0.02983701366982124	60.000000	64.000000
0.02996845425867508	60.000000	64.000000
0.030099894847528917	60.000000	64.000000
0.030231335436382754	60.000000	64.000000
0.03036277602523659	61.000000	64.000000
0.030494216614090432	61.000000	64.000000
0.03062565720294427	61.000000	64.000000
0.030757097791798107	61.000000	64.000000
0.030888538380651944	61.000000	64.000000
0.031019978969505785	61.000000	64.000000
0.031151419558359622	61.000000	64.000000
0.03128286014721346	61.000000	64.000000
0.0314143007360673	61.000000	64.000000
0.031545741324921134	61.000000	64.000000
0.03167718191377497	61.000000	64.000000
0.031808622502628815	61.000000	64.000000
0.03194006309148265	58.000000	64.000000
0.03207150368033649	58.000000	64.000000
0.03220294426919033	58.000000	64.000000
0.032334384858044164	58.000000	64.000000
0.032465825446898	58.000000	64.000000
0.03259726603575184	58.000000	64.000000
0.032728706624605676	58.000000	64.000000
0.03286014721345951	58.000000	64.000000
