time	ent	java
0.0	52.000000	47.000000
0.002638522427440633	52.000000	47.000000
0.005277044854881266	52.000000	47.000000
0.0079155672823219	52.000000	47.000000
0.010554089709762533	50.000000	47.000000
0.013192612137203167	50.000000	47.000000
0.0158311345646438	50.000000	47.000000
0.018469656992084433	50.000000	47.000000
0.021108179419525065	50.000000	49.000000
0.023746701846965697	50.000000	49.000000
0.026385224274406333	50.000000	49.000000
0.029023746701846966	50.000000	49.000000
0.0316622691292876	52.000000	49.000000
0.03430079155672823	52.000000	49.000000
0.036939313984168866	52.000000	49.000000
0.0395778364116095	52.000000	49.000000
0.04221635883905013	52.000000	49.000000
0.044854881266490766	52.000000	49.000000
0.047493403693931395	52.000000	49.000000
0.05013192612137203	52.000000	49.000000
0.052770448548812667	55.000000	49.000000
0.055408970976253295	55.000000	49.000000
0.05804749340369393	55.000000	49.000000
0.06068601583113457	55.000000	49.000000
0.0633245382585752	55.000000	49.000000
0.06596306068601583	55.000000	49.000000
0.06860158311345646	55.000000	52.000000
0.0712401055408971	55.000000	52.000000
0.07387862796833773	58.000000	52.000000
0.07651715039577836	58.000000	52.000000
0.079155672823219	58.000000	52.000000
0.08179419525065963	58.000000	52.000000
0.08443271767810026	58.000000	52.000000
0.0870712401055409	58.000000	52.000000
0.08970976253298153	60.000000	52.000000
0.09234828496042216	60.000000	52.000000
0.09498680738786279	60.000000	52.000000
0.09762532981530343	60.000000	52.000000
0.10026385224274406	60.000000	52.000000
0.10290237467018469	60.000000	57.000000
0.10554089709762533	60.000000	57.000000
0.10817941952506596	61.000000	57.000000
0.11081794195250659	61.000000	57.000000
0.11345646437994723	61.000000	57.000000
0.11609498680738786	61.000000	57.000000
0.11873350923482849	61.000000	57.000000
0.12137203166226913	61.000000	62.000000
0.12401055408970976	62.000000	62.000000
0.1266490765171504	62.000000	62.000000
0.12928759894459102	62.000000	62.000000
0.13192612137203166	62.000000	62.000000
0.1345646437994723	62.000000	62.000000
0.13720316622691292	62.000000	62.000000
0.13984168865435356	62.000000	62.000000
0.1424802110817942	62.000000	62.000000
0.14511873350923482	62.000000	62.000000
0.14775725593667546	62.000000	62.000000
0.1503957783641161	62.000000	62.000000
0.15303430079155672	62.000000	62.000000
0.15567282321899736	62.000000	62.000000
0.158311345646438	62.000000	62.000000
0.16094986807387862	62.000000	65.000000
0.16358839050131926	62.000000	65.000000
0.1662269129287599	62.000000	65.000000
0.16886543535620052	62.000000	65.000000
0.17150395778364116	62.000000	65.000000
0.1741424802110818	62.000000	65.000000
0.17678100263852242	62.000000	65.000000
0.17941952506596306	62.000000	65.000000
0.1820580474934037	62.000000	65.000000
0.18469656992084432	62.000000	65.000000
0.18733509234828497	62.000000	65.000000
0.18997361477572558	62.000000	65.000000
0.19261213720316622	62.000000	65.000000
0.19525065963060687	62.000000	65.000000
0.19788918205804748	62.000000	65.000000
0.20052770448548812	62.000000	65.000000
0.20316622691292877	62.000000	65.000000
0.20580474934036938	62.000000	65.000000
0.20844327176781002	62.000000	65.000000
0.21108179419525067	62.000000	66.000000
0.21372031662269128	62.000000	66.000000
0.21635883905013192	62.000000	66.000000
0.21899736147757257	62.000000	66.000000
0.22163588390501318	62.000000	66.000000
0.22427440633245382	62.000000	66.000000
0.22691292875989447	62.000000	66.000000
0.22955145118733508	63.000000	66.000000
0.23218997361477572	63.000000	66.000000
0.23482849604221637	63.000000	66.000000
0.23746701846965698	63.000000	66.000000
0.24010554089709762	63.000000	66.000000
0.24274406332453827	63.000000	66.000000
0.24538258575197888	63.000000	66.000000
0.24802110817941952	63.000000	66.000000
0.25065963060686014	63.000000	66.000000
0.2532981530343008	63.000000	66.000000
0.2559366754617414	63.000000	66.000000
0.25857519788918204	63.000000	66.000000
0.2612137203166227	63.000000	66.000000
0.2638522427440633	63.000000	67.000000
0.26649076517150394	63.000000	67.000000
0.2691292875989446	63.000000	67.000000
0.2717678100263852	63.000000	67.000000
0.27440633245382584	63.000000	67.000000
0.2770448548812665	63.000000	67.000000
0.2796833773087071	63.000000	67.000000
0.28232189973614774	63.000000	67.000000
0.2849604221635884	64.000000	68.000000
0.287598944591029	64.000000	68.000000
0.29023746701846964	64.000000	68.000000
0.2928759894459103	64.000000	68.000000
0.2955145118733509	64.000000	68.000000
0.29815303430079154	64.000000	68.000000
0.3007915567282322	64.000000	68.000000
0.3034300791556728	64.000000	68.000000
0.30606860158311344	65.000000	68.000000
0.3087071240105541	65.000000	68.000000
0.3113456464379947	65.000000	68.000000
0.31398416886543534	65.000000	68.000000
0.316622691292876	65.000000	68.000000
0.31926121372031663	65.000000	68.000000
0.32189973614775724	65.000000	68.000000
0.3245382585751979	65.000000	68.000000
0.32717678100263853	65.000000	68.000000
0.32981530343007914	65.000000	68.000000
0.3324538258575198	65.000000	68.000000
0.33509234828496043	65.000000	68.000000
0.33773087071240104	65.000000	69.000000
0.3403693931398417	65.000000	69.000000
0.34300791556728233	65.000000	69.000000
0.34564643799472294	65.000000	69.000000
0.3482849604221636	65.000000	69.000000
0.35092348284960423	65.000000	69.000000
0.35356200527704484	65.000000	69.000000
0.3562005277044855	65.000000	69.000000
0.35883905013192613	65.000000	69.000000
0.36147757255936674	65.000000	69.000000
0.3641160949868074	65.000000	69.000000
0.36675461741424803	66.000000	69.000000
0.36939313984168864	66.000000	69.000000
0.3720316622691293	66.000000	69.000000
0.37467018469656993	66.000000	69.000000
0.37730870712401055	66.000000	69.000000
0.37994722955145116	66.000000	69.000000
0.38258575197889183	66.000000	69.000000
0.38522427440633245	66.000000	69.000000
0.38786279683377306	66.000000	69.000000
0.39050131926121373	66.000000	69.000000
0.39313984168865435	66.000000	69.000000
0.39577836411609496	66.000000	69.000000
0.39841688654353563	67.000000	69.000000
0.40105540897097625	67.000000	69.000000
0.40369393139841686	67.000000	69.000000
0.40633245382585753	67.000000	69.000000
0.40897097625329815	67.000000	70.000000
0.41160949868073876	67.000000	70.000000
0.41424802110817943	67.000000	70.000000
0.41688654353562005	67.000000	70.000000
0.41952506596306066	67.000000	70.000000
0.42216358839050133	67.000000	70.000000
0.42480211081794195	67.000000	70.000000
0.42744063324538256	67.000000	70.000000
0.43007915567282323	66.000000	70.000000
0.43271767810026385	66.000000	70.000000
0.43535620052770446	66.000000	70.000000
0.43799472295514513	66.000000	70.000000
0.44063324538258575	66.000000	70.000000
0.44327176781002636	66.000000	70.000000
0.44591029023746703	66.000000	70.000000
0.44854881266490765	66.000000	70.000000
0.45118733509234826	66.000000	70.000000
0.45382585751978893	66.000000	70.000000
0.45646437994722955	66.000000	70.000000
0.45910290237467016	66.000000	70.000000
0.46174142480211083	66.000000	70.000000
